"unique_key","created_date","closed_date","agency","agency_name","complaint_type","descriptor","location_type","incident_zip","incident_address","street_name","cross_street_1","cross_street_2","intersection_street_1","intersection_street_2","address_type","city","landmark","facility_type","status","due_date","resolution_description","resolution_action_updated_date","community_board","bbl","borough","x_coordinate_state_plane","y_coordinate_state_plane","open_data_channel_type","park_facility_name","park_borough","vehicle_type","taxi_company_borough","taxi_pick_up_location","bridge_highway_name","bridge_highway_direction","road_ramp","bridge_highway_segment","latitude","longitude","location"
"46419409","2020-06-08T23:27:07.000","2020-06-09T00:04:33.000","NYPD","New York City Police Department","Noise - Street/Sidewalk","Loud Talking","Street/Sidewalk","10456","634 EAST  169 STREET","EAST  169 STREET","BEND","BOSTON ROAD","BEND","BOSTON ROAD",,"BRONX","EAST  169 STREET",,"Closed",,"The Police Department responded to the complaint and took action to fix the condition.","2020-06-09T04:04:35.000","03 BRONX","2026150034","BRONX","1011688","242086","ONLINE","Unspecified","BRONX",,,,,,,,"40.83110295134781","-73.90085116928331","
,  
(40.83110295134781, -73.90085116928331)"
"46422299","2020-06-08T23:27:03.000","2020-06-08T23:39:53.000","NYPD","New York City Police Department","Noise - Residential","Loud Music/Party","Residential Building/House","10040","604 WEST  191 STREET","WEST  191 STREET","ST NICHOLAS AVENUE","WADSWORTH AVENUE","ST NICHOLAS AVENUE","WADSWORTH AVENUE",,"NEW YORK","WEST  191 STREET",,"Closed",,"The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.","2020-06-09T03:39:57.000","12 MANHATTAN","1021690045","MANHATTAN","1003782","251019","ONLINE","Unspecified","MANHATTAN",,,,,,,,"40.85564243592528","-73.92939393293402","
,  
(40.85564243592528, -73.92939393293402)"
"46423766","2020-06-08T23:26:28.000","2020-06-08T23:42:00.000","NYPD","New York City Police Department","Noise - Street/Sidewalk","Loud Music/Party","Street/Sidewalk","10473","702 TAYLOR AVENUE","TAYLOR AVENUE","SEWARD AVENUE","LAFAYETTE AVENUE","SEWARD AVENUE","LAFAYETTE AVENUE",,"BRONX","TAYLOR AVENUE",,"Closed",,"The Police Department responded to the complaint and took action to fix the condition.","2020-06-09T03:42:03.000","09 BRONX","2035990007","BRONX","1022297","237909","MOBILE","Unspecified","BRONX",,,,,,,,"40.81959895788854","-73.86253866233442","
,  
(40.81959895788854, -73.86253866233442)"
"46421665","2020-06-08T23:26:28.000","2020-06-08T23:34:23.000","NYPD","New York City Police Department","Noise - Park","Loud Talking","Park/Playground","11101","52-10 CENTER BOULEVARD","CENTER BOULEVARD","BORDEN AVENUE","54 AVENUE","BORDEN AVENUE","54 AVENUE",,"LONG ISLAND CITY","CENTER BOULEVARD",,"Closed",,"The Police Department reviewed your complaint and provided additional information below.","2020-06-09T03:34:25.000","02 QUEENS",,"QUEENS","995294","209619","ONLINE","Hunter's Point South Park","QUEENS",,,,,,,,"40.74202544779893","-73.96014521921273","
,  
(40.74202544779893, -73.96014521921273)"
"46420265","2020-06-08T23:26:17.000",,"DOT","Department of Transportation","Sidewalk Condition","Broken Sidewalk","Sidewalk","10028","127 EAST   81 STREET","EAST   81 STREET","PARK AVENUE","LEXINGTON AVENUE","PARK AVENUE","LEXINGTON AVENUE",,"NEW YORK","EAST   81 STREET",,"In Progress",,,,"08 MANHATTAN","1015100113","MANHATTAN","995751","222184","ONLINE","Unspecified","MANHATTAN",,,,,,,,"40.77651256917835","-73.95847453606785","
,  
(40.77651256917835, -73.95847453606785)"
"46423917","2020-06-08T23:26:12.000","2020-06-08T23:30:08.000","NYPD","New York City Police Department","Noise - Street/Sidewalk","Loud Talking","Street/Sidewalk","11212","351 BRISTOL STREET","BRISTOL STREET","DUMONT AVENUE","LIVONIA AVENUE","DUMONT AVENUE","LIVONIA AVENUE",,"BROOKLYN","BRISTOL STREET",,"Closed",,"The Police Department responded to the complaint and determined that police action was not necessary.","2020-06-09T03:30:11.000","16 BROOKLYN","3035740001","BROOKLYN","1008975","180737","MOBILE","Unspecified","BROOKLYN",,,,,,,,"40.66272351121624","-73.91088028878112","
,  
(40.66272351121624, -73.91088028878112)"
"46418613","2020-06-08T23:25:57.000","2020-06-08T23:28:17.000","NYPD","New York City Police Department","Noise - Commercial","Loud Music/Party","Store/Commercial","10465","1470 OUTLOOK AVENUE","OUTLOOK AVENUE","BEND","GRISWOLD AVENUE","BEND","GRISWOLD AVENUE",,"BRONX","OUTLOOK AVENUE",,"Closed",,"The Police Department responded to the complaint and determined that police action was not necessary.","2020-06-09T03:28:20.000","10 BRONX","2054170021","BRONX","1035324","247106","MOBILE","Unspecified","BRONX",,,,,,,,"40.84477630804309","-73.81540305685411","
,  
(40.84477630804309, -73.81540305685411)"
"46423083","2020-06-08T23:25:40.000","2020-06-09T00:12:04.000","NYPD","New York City Police Department","Blocked Driveway","No Access","Street/Sidewalk","11385","1702 LINDEN STREET","LINDEN STREET","CYPRESS AVENUE","SENECA AVENUE","CYPRESS AVENUE","SENECA AVENUE",,"RIDGEWOOD","LINDEN STREET",,"Closed",,"The Police Department responded to the complaint and took action to fix the condition.","2020-06-09T04:12:07.000","05 QUEENS","4034520006","QUEENS","1009169","195316","PHONE","Unspecified","QUEENS",,,,,,,,"40.70273898063544","-73.91012711421644","
,  
(40.70273898063544, -73.91012711421644)"
"46420743","2020-06-08T23:25:27.000","2020-06-08T23:35:47.000","NYPD","New York City Police Department","Noise - Residential","Loud Music/Party","Residential Building/House","10030","201 WEST  143 STREET","WEST  143 STREET","ADAM CLAYTON POWELL JR BOULEVARD","FREDERICK DOUGLASS BOULEVARD","ADAM CLAYTON POWELL JR BOULEVARD","FREDERICK DOUGLASS BOULEVARD",,"NEW YORK","WEST  143 STREET",,"Closed",,"The Police Department responded to the complaint and took action to fix the condition.","2020-06-09T03:35:48.000","10 MANHATTAN","1020290029","MANHATTAN","1000822","238175","ONLINE","Unspecified","MANHATTAN",,,,,,,,"40.8203954445292","-73.94012574459038","
,  
(40.8203954445292, -73.94012574459038)"
"46419179","2020-06-08T23:25:08.000","2020-06-09T00:22:16.000","NYPD","New York City Police Department","Noise - Residential","Loud Music/Party","Residential Building/House","10469","PEARSALL AVENUE","PEARSALL AVENUE","ARNOW AVENUE","ADEE AVENUE","ARNOW AVENUE","ADEE AVENUE",,,,,"Closed",,"The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.","2020-06-09T04:22:22.000","Unspecified BRONX",,"BRONX",,,"PHONE","Unspecified","BRONX",,,,,,,,,,
"46419906","2020-06-08T23:25:07.000",,"DOHMH","Department of Health and Mental Hygiene","Rodent","Condition Attracting Rodents","1-2 Family Dwelling","11412","117-23 203 STREET","203 STREET","LINDEN BOULEVARD","118 AVENUE","LINDEN BOULEVARD","118 AVENUE",,"SAINT ALBANS","203 STREET",,"In Progress",,,,"12 QUEENS","4126330028","QUEENS","1053856","192582","PHONE","Unspecified","QUEENS",,,,,,,,"40.69499614243799","-73.7489877978815","
,  
(40.69499614243799, -73.7489877978815)"
"46416427","2020-06-08T23:25:01.000","2020-06-08T23:50:41.000","NYPD","New York City Police Department","Noise - Residential","Loud Music/Party","Residential Building/House","11203","970 EAST   45 STREET","EAST   45 STREET","FOSTER AVENUE","FARRAGUT ROAD","FOSTER AVENUE","FARRAGUT ROAD",,"BROOKLYN","EAST   45 STREET",,"Closed",,"The Police Department responded to the complaint and took action to fix the condition.","2020-06-09T03:50:44.000","17 BROOKLYN","3049910040","BROOKLYN","1002647","171540","MOBILE","Unspecified","BROOKLYN",,,,,,,,"40.63749516025824","-73.93371424250572","
,  
(40.63749516025824, -73.93371424250572)"
"46416837","2020-06-08T23:25:00.000",,"DEP","Department of Environmental Protection","Water System","Hydrant Running (WC3)",,"10026",,,,,"SAINT NICHOLAS AVENUE","WEST 112 STREET","INTERSECTION","NEW YORK",,,"Open",,,,"10 MANHATTAN",,"MANHATTAN","997413","230685","PHONE","Unspecified","MANHATTAN",,,,,,,,"40.79984321387979","-73.95245706788715","
,  
(40.79984321387979, -73.95245706788715)"
"46413063","2020-06-08T23:24:53.000","2020-06-09T00:13:31.000","NYPD","New York City Police Department","Noise - Residential","Banging/Pounding","Residential Building/House","11103","30-82 48 STREET","48 STREET","30 AVENUE","31 AVENUE","30 AVENUE","31 AVENUE",,"ASTORIA","48 STREET",,"Closed",,"The Police Department responded to the complaint but officers were unable to gain entry into the premises.","2020-06-09T04:13:33.000","01 QUEENS","4007290079","QUEENS","1009112","215762","MOBILE","Unspecified","QUEENS",,,,,,,,"40.75885837183152","-73.9102571435674","
,  
(40.75885837183152, -73.9102571435674)"
"46423670","2020-06-08T23:24:52.000","2020-06-09T00:09:01.000","NYPD","New York City Police Department","Noise - Residential","Loud Music/Party","Residential Building/House","11368","104-34 CORONA AVENUE","CORONA AVENUE","104 STREET","106 STREET","104 STREET","106 STREET",,"CORONA","CORONA AVENUE",,"Closed",,"The Police Department responded to the complaint and took action to fix the condition.","2020-06-09T04:09:04.000","04 QUEENS","4019350012","QUEENS","1023691","210346","ONLINE","Unspecified","QUEENS",,,,,,,,"40.74393982535504","-73.85766405157956","
,  
(40.74393982535504, -73.85766405157956)"
"46421491","2020-06-08T23:24:33.000",,"MAYORâS OFFICE OF SPECIAL ENFORCEMENT","Mayorâs Office of Special Enforcement","NonCompliance with Phased Reopening","Business not allowed to be open","Store/Commercial","10018","48 WEST   37 STREET","WEST   37 STREET","5 AVENUE","AVENUE OF THE AMERICAS","5 AVENUE","AVENUE OF THE AMERICAS",,"NEW YORK","WEST   37 STREET",,"In Progress",,,,"05 MANHATTAN","1008380076","MANHATTAN","988477","212884","ONLINE","Unspecified","MANHATTAN",,,,,,,,"40.75099293898625","-73.98474385808227","
,  
(40.75099293898625, -73.98474385808227)"
"46418835","2020-06-08T23:24:33.000",,"NYPD","New York City Police Department","Noise - Street/Sidewalk","Loud Music/Party","Street/Sidewalk","10451","754 HEGNEY PLACE","HEGNEY PLACE","EAST  156 STREET","EAST  157 STREET","EAST  156 STREET","EAST  157 STREET",,"BRONX","HEGNEY PLACE",,"In Progress",,,,"01 BRONX",,"BRONX","1008716","238022","ONLINE","Unspecified","BRONX",,,,,,,,"40.81995716599676","-73.91160547793774","
,  
(40.81995716599676, -73.91160547793774)"
"46416464","2020-06-08T23:24:26.000","2020-06-08T23:33:24.000","NYPD","New York City Police Department","Noise - Street/Sidewalk","Loud Music/Party","Street/Sidewalk","10456","1460 WASHINGTON AVENUE","WASHINGTON AVENUE","ST PAULS PLACE","EAST  171 STREET","ST PAULS PLACE","EAST  171 STREET",,"BRONX","WASHINGTON AVENUE",,"Closed",,"The Police Department responded to the complaint and took action to fix the condition.","2020-06-09T03:33:26.000","03 BRONX","2029110001","BRONX","1010863","244145","ONLINE","Unspecified","BRONX",,,,,,,,"40.83675683376762","-73.90382418403077","
,  
(40.83675683376762, -73.90382418403077)"
"46417432","2020-06-08T23:24:25.000",,"NYPD","New York City Police Department","Noise - Street/Sidewalk","Loud Music/Party","Street/Sidewalk","10451","758 BROOK AVENUE","BROOK AVENUE","EAST  156 STREET","EAST  157 STREET","EAST  156 STREET","EAST  157 STREET",,"BRONX","BROOK AVENUE",,"In Progress",,,,"01 BRONX","2023607501","BRONX","1008722","238047","MOBILE","Unspecified","BRONX",,,,,,,,"40.82002576729337","-73.91158370906267","
,  
(40.82002576729337, -73.91158370906267)"
"46416539","2020-06-08T23:24:18.000","2020-06-08T23:38:01.000","NYPD","New York City Police Department","Noise - Street/Sidewalk","Loud Music/Party","Street/Sidewalk","10034","10 COOPER STREET","COOPER STREET","ACADEMY STREET","WEST  204 STREET","ACADEMY STREET","WEST  204 STREET",,"NEW YORK","COOPER STREET",,"Closed",,"The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.","2020-06-09T03:38:03.000","12 MANHATTAN","1022390031","MANHATTAN","1005002","255281","ONLINE","Unspecified","MANHATTAN",,,,,,,,"40.86733755367586","-73.92497057077335","
,  
(40.86733755367586, -73.92497057077335)"
"46422311","2020-06-08T23:24:09.000","2020-06-08T23:50:51.000","NYPD","New York City Police Department","Noise - Street/Sidewalk","Loud Music/Party","Street/Sidewalk","10039","102 BRADHURST AVENUE","BRADHURST AVENUE","WEST  147 STREET","WEST  148 STREET","WEST  147 STREET","WEST  148 STREET",,"NEW YORK","BRADHURST AVENUE",,"Closed",,"The Police Department responded to the complaint and determined that police action was not necessary.","2020-06-09T03:50:53.000","10 MANHATTAN","1020457502","MANHATTAN","1000354","239754","MOBILE","Unspecified","MANHATTAN",,,,,,,,"40.824730217166895","-73.94181282781828","
,  
(40.824730217166895, -73.94181282781828)"
"46419418","2020-06-08T23:24:08.000","2020-06-09T01:26:22.000","NYPD","New York City Police Department","Noise - Street/Sidewalk","Loud Music/Party","Street/Sidewalk","10453","1770 ANDREWS AVENUE SOUTH","ANDREWS AVENUE SOUTH","WEST  176 STREET","WEST TREMONT AVENUE","WEST  176 STREET","WEST TREMONT AVENUE",,"BRONX","ANDREWS AVENUE",,"Closed",,"The Police Department responded to the complaint and took action to fix the condition.","2020-06-09T05:26:27.000","05 BRONX","2028780195","BRONX","1007264","249205","MOBILE","Unspecified","BRONX",,,,,,,,"40.850655157705816","-73.91681311386506","
,  
(40.850655157705816, -73.91681311386506)"
"46414476","2020-06-08T23:24:07.000",,"HPD","Department of Housing Preservation and Development","WATER LEAK","DAMP SPOT","RESIDENTIAL BUILDING","11211","226 AINSLIE STREET","AINSLIE STREET",,,,,"ADDRESS","BROOKLYN",,,"Open",,"The following complaint conditions are still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection.","2020-06-08T00:00:00.000","01 BROOKLYN","3027760011","BROOKLYN","999446","199039","ONLINE","Unspecified","BROOKLYN",,,,,,,,"40.712979772153226","-73.94518567965609","
,  
(40.712979772153226, -73.94518567965609)"
"46416272","2020-06-08T23:24:02.000","2020-06-08T23:46:42.000","NYPD","New York City Police Department","Illegal Parking","Blocked Hydrant","Street/Sidewalk","11370","30-22 84 STREET","84 STREET","30 AVENUE","31 AVENUE","30 AVENUE","31 AVENUE",,"EAST ELMHURST","84 STREET",,"Closed",,"The Police Department responded and upon arrival those responsible for the condition were gone.","2020-06-09T03:46:43.000","03 QUEENS","4013810016","QUEENS","1016272","216424","MOBILE","Unspecified","QUEENS",,,,,,,,"40.760652357762716","-73.88440899840293","
,  
(40.760652357762716, -73.88440899840293)"
"46412421","2020-06-08T23:24:01.000","2020-06-08T23:38:04.000","NYPD","New York City Police Department","Blocked Driveway","Partial Access","Street/Sidewalk","11229","2071 EAST   18 STREET","EAST   18 STREET","AVENUE T","AVENUE U","AVENUE T","AVENUE U",,"BROOKLYN","EAST   18 STREET",,"Closed",,"Your request can not be processed at this time because of insufficient contact information. Please create a new Service Request on NYC.gov and provide more detailed contact information.","2020-06-09T03:38:08.000","15 BROOKLYN","3073230053","BROOKLYN","997110","157853","ONLINE","Unspecified","BROOKLYN",,,,,,,,"40.599936965124044","-73.95369053145421","
,  
(40.599936965124044, -73.95369053145421)"
"46414035","2020-06-08T23:24:00.000",,"DEP","Department of Environmental Protection","Water System","Hydrant Leaking (WC1)",,"11106","35-16 31 STREET","31 STREET","35 AVE","36 AVE",,,"ADDRESS","Astoria",,,"Open",,,,"01 QUEENS","4006037501","QUEENS","1003964","215343","MOBILE","Unspecified","QUEENS",,,,,,,,"40.75772130163152","-73.92884078692437","
,  
(40.75772130163152, -73.92884078692437)"
"46415111","2020-06-08T23:23:48.000","2020-06-09T00:04:13.000","NYPD","New York City Police Department","Noise - Street/Sidewalk","Loud Talking","Street/Sidewalk","10451","773 CONCOURSE VILLAGE EAST","CONCOURSE VILLAGE EAST","EAST  156 STREET","EAST  158 STREET","EAST  156 STREET","EAST  158 STREET",,"BRONX","CONCOURSE VILLAGE EAST",,"Closed",,"The Police Department responded to the complaint and took action to fix the condition.","2020-06-09T04:04:16.000","04 BRONX","2024430170","BRONX","1006430","239145","MOBILE","Unspecified","BRONX",,,,,,,,"40.82304551806931","-73.91986097305958","
,  
(40.82304551806931, -73.91986097305958)"
"46415088","2020-06-08T23:23:38.000","2020-06-08T23:59:48.000","NYPD","New York City Police Department","Noise - Street/Sidewalk","Loud Music/Party","Street/Sidewalk","10460","1660 CROTONA PARK EAST","CROTONA PARK EAST","EAST  173 STREET","BEND","EAST  173 STREET","BEND",,"BRONX","CROTONA PARK EAST",,"Closed",,"The Police Department responded to the complaint and took action to fix the condition.","2020-06-09T03:59:50.000","03 BRONX","2029400001","BRONX","1014640","244283","MOBILE","Unspecified","BRONX",,,,,,,,"40.83712341379687","-73.89017400028075","
,  
(40.83712341379687, -73.89017400028075)"
"46418330","2020-06-08T23:23:37.000","2020-06-08T23:26:37.000","NYPD","New York City Police Department","Non-Emergency Police Matter","Face Covering Violation","Store/Commercial","10011","26 GREENWICH AVENUE","GREENWICH AVENUE","WEST   10 STREET","CHARLES STREET","WEST   10 STREET","CHARLES STREET",,"NEW YORK","GREENWICH AVENUE",,"Closed",,"The Police Department responded to the complaint and determined that police action was not necessary.","2020-06-09T03:26:39.000","02 MANHATTAN","1006060008","MANHATTAN","984203","207066","ONLINE","Unspecified","MANHATTAN",,,,,,,,"40.73502499133338","-74.0001695923429","
,  
(40.73502499133338, -74.0001695923429)"
"46419901","2020-06-08T23:23:25.000",,"DOT","Department of Transportation","Street Condition","Pothole",,"10023","315 COLUMBUS AVENUE","COLUMBUS AVENUE","WEST   74 STREET","WEST   75 STREET",,,"ADDRESS","NEW YORK",,,"Open",,"The Department of Transportation referred this complaint to the appropriate Maintenance Unit for repair.","2020-06-08T23:23:25.000","07 MANHATTAN","1011270061","MANHATTAN","990490","223164","UNKNOWN","Unspecified","MANHATTAN",,,,,,,,"40.779207690400725","-73.97746897001561","
,  
(40.779207690400725, -73.97746897001561)"
